returns,sigma2
-1.164922830459198,1.0601023511738794
-0.282213705770043,1.0867915185903045
-0.5637825927203595,0.9817372483742048
1.663787719028604,0.9162617423035231
-0.16065603989874025,1.105641438357035
-0.23953068081094744,0.9923762589190742
-0.05980312164870617,0.8992573147861886
-1.1711173619338653,0.8147263589041533
-0.529762579490509,0.8796689926108239
0.24312869432613288,0.825783482782044
1.2708768965035422,0.7578271165652105
-0.3842297336489174,0.8556658576870764
-0.7830654452225851,0.7920792278560067
-0.783780200988896,0.7845864928277702
-0.9691534870363314,0.7783296592498241
0.2787947587767365,0.8055060585058186
-1.5797275667879946,0.7424528014820836
1.3918203651946237,0.9306387997867629
-1.902706517956425,1.034759372715798
0.2503433482105613,1.2915746761558147
1.5011258406786312,1.1541056539317698
0.2725040641160547,1.256327684797317
0.13364271156887553,1.1253043785736963
0.5931032034928054,1.00829475922319
-0.5750316140485349,0.9422276863390542
-1.1288279183093166,0.8839596691037224
0.02286760445044546,0.9287909656536186
-0.2095827575432667,0.8395246135389061
-1.2371188253126968,0.7679884147340141
0.7650843597740045,0.8558364513182187
0.5913038399655655,0.8359963913775658
-0.9700245391476386,0.7955609557867331
-2.0788558117394444,0.820321573073582
-0.26625062349226597,1.1794374857128311
0.8430794741876687,1.0596108023069086
0.07834289304928464,1.021747481940528
-0.03529373208850233,0.9190991205385819
-0.44988035131616255,0.831358817210268
0.1410588906822878,0.7768942276787633
0.9267678512601931,0.7123498545910005
-0.5631105211035649,0.741387241415294
-1.2321773122703796,0.7118885011007526
0.4505155172804093,0.8069313188230254
-0.8905036995258475,0.756188044130615
-1.295004947894963,0.7720595213979449
0.7358024542066017,0.8739543746954967
0.36215871852067844,0.8470017436528181
-0.8778347809274266,0.7830673758449493
0.7590121884628754,0.7926666597287972
-0.2365727791126582,0.781376610992998
1.1253706635679315,0.719766787325757
-0.8521655249311666,0.7884476822688261
-0.4634919340379098,0.7927991381166233
-0.1316214914536874,0.74536174469095
-0.1771862254831496,0.6852899046885568
0.07115299493351031,0.6356359148353699
0.4266530179293343,0.5907968024788651
-0.16262689015929013,0.5703805618778562
1.4853947672603947,0.537468228136466
0.12916206645444978,0.7274877553764523
-0.04296678657238496,0.6700328760110628
-0.3233846666751801,0.6197125590842391
1.457536420851265,0.587213439485665
0.03658116293261627,0.7615726653736068
-0.3927849301601195,0.697470583715716
-0.4972889681518182,0.6582779962944476
-0.16404153298203122,0.6342659286348306
-0.2658254158253428,0.5918170017939155
-1.5909828365032272,0.5601107666946997
-0.050950414973870026,0.7792167902952802
0.29679469411039006,0.7125938662295891
0.5119916960546779,0.6645134953403586
1.0898270401746266,0.6410500207221994
1.5377607177337158,0.7136648153634482
1.852756441832688,0.8930858955594222
0.5136227031241941,1.1523936545007611
-1.0963687519228764,1.0559154344421073
0.8913845194030275,1.0677305632950838
0.3819655867969294,1.0370276149439577
0.3408852076870554,0.9460632436520763
-0.8917541220712044,0.8657740295862495
-0.9930677486556341,0.8654304665714105
0.06297905970133155,0.8842342519276959
0.02627875847854327,0.8019957503346279
0.5255558074157165,0.731765445099151
-0.3909000144886394,0.6996215190051168
0.8293579935587324,0.6599585732870712
0.17740919716794987,0.6797482554419871
-0.08541228675346157,0.6309334194496666
-0.8225034378338358,0.5870229324050621
0.554375644664964,0.6166206830691506
-0.3808937915543991,0.6048608161485475
-0.3517830650524754,0.5786397017707339
-0.20821477332885474,0.5542188789908952
1.9312352398935047,0.5254213863254995
0.40451396119765093,0.8695751335573267
0.01038809284305737,0.8055020180041091
0.9669583183060757,0.7346875065507843
2.018735909693536,0.767985219502298
0.9077991219606373,1.110316903885572
1.1507771557021158,1.0761792928859866
-0.6772122850670682,1.0971812051616738
0.7819168610390035,1.0284656722919987
-0.07743347563237134,0.9853352192059077
0.8259970686828831,0.8881345306398725
-1.21393978739999,0.8731414667911632
1.3646680756727425,0.939535227515762
-1.4974776216523866,1.0348368390644322
0.004168301346220431,1.1538552359397363
0.2868419117540065,1.030778688022387
-0.18587310149367367,0.9343897130528982
0.4543198529570341,0.8476861370808513
0.1122207849408934,0.7911738693978136
0.17951973287763107,0.7237571394454166
-0.5662481453570196,0.6684163019778497
-0.3671997021729141,0.6502175528931987
-0.7946209932577077,0.6161684820868065
-0.6803703697718302,0.6368854620663721
2.289902404475892,0.637643026762762
0.03539323068552913,1.1163618749507949
-0.29337743369241154,0.9990328617860115
-1.6254466602861148,0.9077849643781042
-0.417692731822988,1.0858249042649168
-0.5579588653901317,0.9903978904469544
0.24846238692728492,0.9229700164266554
0.5381217707453475,0.8406978697344175
0.30900937260953554,0.7935506932892658
-1.3253669713436678,0.7340667685319298
1.3949988356370486,0.8496165141250089
1.5975463833513432,0.9667762121491297
-0.7647545219151778,1.126975225022656
0.060734795300662114,1.0664138891482287
1.283513251089042,0.9568206773120157
-1.2390307921789232,1.0280382022873296
-1.9114094212531674,1.0773522023409832
-1.5768305925067876,1.3310979695553724
1.3208142634680553,1.4300727458685971
1.196337270892638,1.4400168658463737
-0.7940367962822256,1.417136622542102
-0.10813287113162591,1.3176155725458008
-0.2623835924683784,1.1711425084458476
-0.6633754490522131,1.0523556471386317
0.3474272789138869,0.9885089987083595
1.7251982734309714,0.9023032203154564
-0.7959161262200489,1.1145886455330585
0.23252017568557226,1.0607485967008126
1.124008363487807,0.9570428704057756
-0.9650640745679047,0.9898259199639632
0.5658847112591023,0.9844868987715294
1.081070523132846,0.9188364145994797
-0.985362187267896,0.9478823000082303
1.3805705594374154,0.9527938190167329
1.5607515258311977,1.0504722531227568
2.085633506452825,1.1864959476927845
0.8492827299888175,1.4935082678627376
-0.42703640138329907,1.3916101432290529
0.44261548852490606,1.2511046305553346
-0.14118763355132327,1.1330297830402485
0.5251953895417263,1.0150687103709934
0.42524832504969645,0.940391423534933
-1.4956852818564614,0.8674163238004502
0.28196114862455973,1.011011321466587
-0.042353300452881874,0.9173098321799671
0.06155432805480615,0.8298927375588971
-0.9383255172176364,0.7557877204552904
-0.8955848756835836,0.7804650400131713
0.05474007184893834,0.7936025109665137
1.1769864788936475,0.7248617818681393
-0.9178046610443571,0.8046622317377651
-1.203049882517767,0.818199436560575
1.1609029863919451,0.89020242305909
0.1555096591787667,0.9414416339816003
1.3514370730838083,0.8526437142941499
-0.8083045941771486,0.9573853734005604
0.6973363928066625,0.9291131990872649
1.0587152144735965,0.8883740236974359
-0.6487431566593083,0.9172057106786079
0.23156276358530525,0.8717116224080451
-0.04204987018375245,0.7963170103947648
-1.325809901476919,0.7270462779937971
-1.057831511077116,0.8437665257801512
-1.3763467286897881,0.879102297495898
0.6331130106292754,0.9866699846290214
-0.3128204195296304,0.9287526953574747
-0.3807676982728334,0.849225452541323
-0.5376543002331012,0.7863400386649236
0.6971477358853407,0.7472962475210996
-0.6844802668517543,0.7338033069579404
1.0960336559550168,0.7205841344851942
0.725937823205776,0.782625491811027
-0.44499580034813313,0.767930240355447
-1.16860024338078,0.7225428305348776
0.2422163460456335,0.8007240588376077
1.1755746233973292,0.7364823258411364
-1.4429354481818513,0.8142075464825431
-0.3441727589752337,0.9502826852721378
-1.7877731453053,0.8695857712833795
-1.4749788381176392,1.1087611874983532
2.9369538432993316,1.2100032666630862
-1.6062618899084444,1.9410725644306948
1.1125497746919832,1.9579194056633153
-1.1256632085858125,1.8380081949305362
-3.018049992392674,1.7390187316073265
-0.5105011852466863,2.4390284975243697
0.2720100481156962,2.149235368909541
-0.819812988654923,1.8842490102007003
-0.6164894245607739,1.718820992307327
-0.98067497650749,1.5490037645207553
1.234709639637783,1.4628255407974384
0.8438871074444944,1.4458524990992692
1.3203039685716143,1.3501891692454824
0.40086844351605844,1.3719810508012555
0.07493109577506832,1.2322534440817658
-1.1455625206513769,1.097976894380906
0.2645329582542678,1.1145117090958838
-1.020407886303621,1.0043327213317768
-0.9078967216753318,1.0078060385750727
0.21494438794594528,0.9890627785116932
-0.6200548474607354,0.8953234707258849
-1.2015295067396952,0.8494717515029577
-0.055176134645984504,0.9164183043341276
-0.4163518938021086,0.8292599992674556
1.1193113705644848,0.7722058893245975
0.20006842462173685,0.8316608003534025
-0.12860218784393196,0.7609144177534545
-0.6124395226121613,0.6984311073622609
0.06927454486089137,0.681174658143663
0.14805996321310186,0.6294783556786818
1.3346400951067359,0.5872487775975461
-0.1996784390921044,0.7272878793045658
-0.12344066067577762,0.672181845312707
-1.7817972819948236,0.6228783281866082
0.6531154367978151,0.896926734371031
-0.7113776325932961,0.8550437015937364
-1.3455798011439744,0.8273929599700802
0.35948661344209737,0.9343425160992339
1.0607828480110186,0.8571142012087556
-1.5747679039969378,0.891073096090879
0.19418861545380778,1.055401526823138
-0.5869806855956832,0.950862219636854
0.42353741966959135,0.8926875192175637
-0.3792841661547707,0.8267227859209667
0.9758296810364433,0.7671000159023937
0.9737287559333522,0.7972593701562033
-0.16438984908564275,0.8224852336459242
0.7602099692736917,0.7518148508472756
1.2538239296136007,0.7468345429584949
-2.017412739430845,0.8420168061618898
-0.13175230572155136,1.172709701359393
-0.8478299912983136,1.0485391131617785
1.1521590778886113,1.0131398156020015
-1.124787315776725,1.0439158973378149
1.055165668349829,1.0638431633103638
0.018865461951456237,1.0656041475802234
-0.18657135391637136,0.955799116008654
-0.6973363522059046,0.8659101356175747
-1.086173777296669,0.8346514140857222
-0.28312733254948597,0.8774310494215553
0.31678817930544884,0.8038325006519806
-1.6536491044374948,0.7432931006089497
-0.9351266257837428,0.9552546715783001
-0.7288606615148477,0.9494126514665239
0.29603610087248183,0.9101245401369313
-1.0942450537379291,0.8323695964183698
-1.1166987934023875,0.8772513807186066
-0.3403141115785471,0.9203652931294505
2.4548164220161626,0.8438918686139825
0.4422471099343463,1.3699204549019086
-0.48784853201283646,1.2339906372911504
0.5445784236487475,1.1226916607161859
-0.1583295712083318,1.0339444775591333
0.9441929011970442,0.9313596312371647
-0.038718882061794656,0.9308057100186792
-0.8902639169177002,0.8413347686986888
0.5418205351806256,0.8443915375704502
1.8553163715906187,0.7970897561692246
2.920302554319412,1.0717461766130587
0.030551860343590333,1.8138009509975481
-1.3431690613606422,1.5918241499649612
-3.3854998571395885,1.5834608402098598
-0.9592420711747995,2.542102642447598
-0.714941718200708,2.30280178119163
-0.318088770441713,2.058495680055264
-1.6876787353927756,1.8098393746350863
0.8734669355057554,1.8731894198295191
-1.275620236553835,1.7185054555972727
-0.1443168539581787,1.6734503360482482
-0.4478041389562041,1.4745155210746497
-0.4948866851185676,1.323391047600083
0.27006316723213913,1.199373673570835
-2.0951935320951187,1.076761033964755
0.7305654171805481,1.4042304725633636
0.823122516419842,1.2969684845568779
-0.8623483119108637,1.2201762795770794
0.3454574486693038,1.1615142987460692
0.26368200474532255,1.0492212388182693
-0.8783139937207062,0.9487908729581801
-0.5737943145378195,0.9336157891710148
-1.7043414177652272,0.8764974123349553
1.0479850299156608,1.0855007673157104
-0.03199383685955307,1.0825029145110867
-0.9999064746358813,0.9702298378941232
0.6846413844217509,0.9746766580118804
-0.3245430826649143,0.9253485418363915
-0.501049706295883,0.8470790818114973
-0.477266842594321,0.7951223003576917
0.6302294758132886,0.7486323192080332
-0.46059483109860344,0.7260563905452174
0.7385784602419516,0.6883626918069099
-0.5736408805872654,0.6896581022292106
-0.39627402354412805,0.6691157728829223
0.5869665512477339,0.6344517171240692
-0.08719921768330473,0.6237369327838247
0.3237976082292966,0.580936763222709
-0.8543727388159633,0.5542807378488039
0.9170098560609677,0.5941339048546724
0.944703558063236,0.6391045267377673
-0.7980692048979171,0.682485328988836
-0.6399960071305915,0.6938039752211499
-0.8447643967919033,0.6806928678522874
-0.5161748949904272,0.6999516262831631
0.6163699183228504,0.6716025345625265
0.26549793787414044,0.6588533419994792
-1.1294379468653317,0.6170742562010995
0.873840622026011,0.7020761253528722
0.19651407993852468,0.7231244498202221
0.911093440119199,0.6685175607085972
0.29607876883023915,0.7012490522651312
0.4748919699610456,0.6548279581605645
-0.5562525198517043,0.6291560027498281
0.9147156051114594,0.6157242889214909
0.3434866690478424,0.6570361094067096
-2.1774617564052896,0.6202790021770613
-0.46795168384910996,1.051371121911263
-0.03874449762806744,0.9655633314662952
0.673679597999321,0.8708789453559961
0.09145354417652933,0.8356315236286492
0.648560550343278,0.7611231701585967
-0.8295445171642682,0.7390177733809647
-0.5243736728983202,0.74697951796955
-0.36743304594151194,0.7124293651570048
0.3626294610359992,0.6690656647084399
-0.14126568316891813,0.6318558276032998
-0.8582095096695788,0.589073052786923
-0.30166011651706964,0.6243644511176145
0.09895916624494978,0.5898096660396815
-0.9526946846040807,0.5523175077921189
-0.21395496498672203,0.6102325978305878
-0.47198804962844493,0.5732753808602465
0.36943590160365586,0.5595613456304158
-0.3328748357776506,0.539275432325224
-0.16336119529511534,0.5194646831058403
0.02525845455389833,0.4942136686527891
0.10268681791029585,0.47014541730751586
0.21342714131795135,0.4506780629686427
-0.35361919461497193,0.4376314679884616
-0.24473556170508926,0.4344914012702065
0.35649179608677434,0.4253072405959861
0.33339260201267895,0.42421979457430564
0.5733386115404987,0.42170188809583825
-0.3945849272847338,0.4413183212297812
-0.030455397230046498,0.4406902995293439
0.39518859782181076,0.4246795077219863
-0.3312374429276054,0.4265949843485253
0.8087405987260823,0.42357756105596833
-0.6798898070464268,0.4754470625003553
-0.16945748144119693,0.5003550180978648
-0.3914559237401161,0.4781733491848244
0.9444166814673643,0.4717711208302235
-1.0030237599485108,0.5401977395290729
0.017350432125811478,0.6097737449018368
0.7407271268962473,0.5683377869160565
-0.3202253331218482,0.5879547865306449
0.3670920079228288,0.5600159949483481
-0.7228465858435459,0.5394892499341772
1.460838262016665,0.5608165811106177
0.4398395183521944,0.7400989367212121
0.1578003653039286,0.6984299764034594
0.8932069156733382,0.6461555754719458
0.2690596378987711,0.6790140985718217
1.810749320811389,0.6344012926606702
-0.6432687978615528,0.9171224090434603
-0.5824448486354835,0.870933522317166
-1.1017617592309457,0.8242176941397923
-1.2269629417428836,0.8719729374291902
0.39313122893674224,0.9417208028558468
0.7013797056457505,0.865917898744001
-0.17534202535047938,0.8352235630815729
0.6585958122060541,0.7630145112047377
-1.3665973036565338,0.7419371789095622
-0.14850895376182335,0.8674054211092587
1.150922587902875,0.789500098877613
-0.1786830908818868,0.8535373643804762
2.2853295170628365,0.7786995244201151
1.155224351309869,1.2341676959129637
-1.3459084635216179,1.23249687171195
-0.3472762438781274,1.2787693001730698
-0.8646360080483753,1.1490139841033193
-1.4797783048039224,1.1014214291292044
0.22531653593574497,1.2051825978966608
0.8336853309834931,1.0794819623487701
-0.3544820573984975,1.0370627911061603
0.25485778646146645,0.9440691253419834
1.0075867123854285,0.8589540056726898
0.3194421420117732,0.8816340031193539
-0.012251438483643809,0.8095932308607579
0.0019497590909415053,0.7381692560061359
0.15528445712728078,0.6774442477612668
0.6434232965463954,0.6282389368596082
