theta1,theta2
-2.847232658465633781e-01,-1.406657678745756757e+00
5.737551084202137108e-01,6.512615134344978962e-02
5.535053464588712835e-03,-4.752135897245419738e-01
5.535053464588712835e-03,-4.752135897245419738e-01
5.535053464588712835e-03,-4.752135897245419738e-01
5.535053464588712835e-03,-4.752135897245419738e-01
5.535053464588712835e-03,-4.752135897245419738e-01
5.535053464588712835e-03,-4.752135897245419738e-01
5.535053464588712835e-03,-4.752135897245419738e-01
-7.425405739202836086e-01,-2.529546083381867261e-01
-7.425405739202836086e-01,-2.529546083381867261e-01
-7.425405739202836086e-01,-2.529546083381867261e-01
-7.425405739202836086e-01,-2.529546083381867261e-01
-7.425405739202836086e-01,-2.529546083381867261e-01
-7.425405739202836086e-01,-2.529546083381867261e-01
-7.425405739202836086e-01,-2.529546083381867261e-01
-7.425405739202836086e-01,-2.529546083381867261e-01
-7.425405739202836086e-01,-2.529546083381867261e-01
-7.425405739202836086e-01,-2.529546083381867261e-01
6.393250281059484896e-01,8.174144229319540988e-01
6.393250281059484896e-01,8.174144229319540988e-01
6.037923183668966187e-01,1.016870974556883578e+00
6.037923183668966187e-01,1.016870974556883578e+00
6.037923183668966187e-01,1.016870974556883578e+00
6.037923183668966187e-01,1.016870974556883578e+00
6.037923183668966187e-01,1.016870974556883578e+00
6.037923183668966187e-01,1.016870974556883578e+00
6.037923183668966187e-01,1.016870974556883578e+00
6.037923183668966187e-01,1.016870974556883578e+00
-1.106437230182596654e+00,-1.047249667182260868e+00
2.037159300066921919e-01,8.674570871638453973e-02
1.828964161669373312e-01,-1.438586722809529039e+00
1.828964161669373312e-01,-1.438586722809529039e+00
-1.220448818380332368e+00,-1.984942653619617747e+00
-1.769185378721107593e-01,3.234546861503622139e-01
2.395246330127179246e-01,-5.383487119805583365e-01
1.190010277457414833e+00,9.449719934512565978e-01
1.190010277457414833e+00,9.449719934512565978e-01
1.190010277457414833e+00,9.449719934512565978e-01
1.190010277457414833e+00,9.449719934512565978e-01
6.760590659276913827e-01,9.372151841677529571e-01
6.760590659276913827e-01,9.372151841677529571e-01
1.513626088388380309e+00,1.088299294591717148e+00
1.513626088388380309e+00,1.088299294591717148e+00
1.513626088388380309e+00,1.088299294591717148e+00
1.513626088388380309e+00,1.088299294591717148e+00
1.513626088388380309e+00,1.088299294591717148e+00
1.513626088388380309e+00,1.088299294591717148e+00
1.513626088388380309e+00,1.088299294591717148e+00
8.609895668106104516e-02,6.933179733687944157e-02
8.609895668106104516e-02,6.933179733687944157e-02
8.609895668106104516e-02,6.933179733687944157e-02
1.057389724236600603e+00,1.719222291359337573e+00
1.057389724236600603e+00,1.719222291359337573e+00
9.322508273903598042e-01,1.239446270081078882e+00
9.322508273903598042e-01,1.239446270081078882e+00
1.400830595798952860e+00,1.713275429531202931e+00
-1.309696424151471028e+00,6.943378905097890019e-01
-1.309696424151471028e+00,6.943378905097890019e-01
-1.300782134630559694e+00,7.742048999098505302e-01
-1.832922438598508563e+00,-1.944305003403869803e+00
-1.628419864688280594e+00,-1.069758985503996396e+00
1.743397192995148615e-01,1.550571709256913788e+00
7.392735396648206780e-01,2.781445971107727733e-01
7.392735396648206780e-01,2.781445971107727733e-01
7.392735396648206780e-01,2.781445971107727733e-01
-9.953779806808424890e-01,-1.793159473684428629e-01
-9.953779806808424890e-01,-1.793159473684428629e-01
-1.732583536192982665e+00,-7.612406330299217316e-01
-1.732583536192982665e+00,-7.612406330299217316e-01
-2.262754837745222236e-01,-9.942729288010717648e-01
-2.262754837745222236e-01,-9.942729288010717648e-01
-2.262754837745222236e-01,-9.942729288010717648e-01
-2.262754837745222236e-01,-9.942729288010717648e-01
-2.368140212201054751e-01,-3.089700727555906301e-01
-2.368140212201054751e-01,-3.089700727555906301e-01
-2.368140212201054751e-01,-3.089700727555906301e-01
-2.368140212201054751e-01,-3.089700727555906301e-01
-9.961759213942393831e-01,-1.117611364302214527e+00
-9.961759213942393831e-01,-1.117611364302214527e+00
-9.961759213942393831e-01,-1.117611364302214527e+00
-9.961759213942393831e-01,-1.117611364302214527e+00
-1.213746372203226009e-01,9.302682590766881976e-01
-3.123323216947332948e-01,5.546199398702091887e-01
-3.123323216947332948e-01,5.546199398702091887e-01
-3.123323216947332948e-01,5.546199398702091887e-01
-3.123323216947332948e-01,5.546199398702091887e-01
6.678145155000696498e-01,1.083745202594220469e+00
6.678145155000696498e-01,1.083745202594220469e+00
6.678145155000696498e-01,1.083745202594220469e+00
3.500758071473745181e-01,1.002500711059205907e+00
-7.490980960649206155e-01,-8.361308950852655020e-01
-7.490980960649206155e-01,-8.361308950852655020e-01
-7.490980960649206155e-01,-8.361308950852655020e-01
-7.490980960649206155e-01,-8.361308950852655020e-01
-7.490980960649206155e-01,-8.361308950852655020e-01
-7.490980960649206155e-01,-8.361308950852655020e-01
-7.490980960649206155e-01,-8.361308950852655020e-01
-1.527884930878260494e+00,-1.900318876517745892e+00
-1.527884930878260494e+00,-1.900318876517745892e+00
-1.527884930878260494e+00,-1.900318876517745892e+00
-1.527884930878260494e+00,-1.900318876517745892e+00
-1.124433476786697028e+00,-1.435237291182077879e+00
-1.124433476786697028e+00,-1.435237291182077879e+00
-1.124433476786697028e+00,-1.435237291182077879e+00
-1.124433476786697028e+00,-1.435237291182077879e+00
-1.124433476786697028e+00,-1.435237291182077879e+00
-1.124433476786697028e+00,-1.435237291182077879e+00
-1.124433476786697028e+00,-1.435237291182077879e+00
-1.124433476786697028e+00,-1.435237291182077879e+00
-1.124433476786697028e+00,-1.435237291182077879e+00
-2.237663743307163333e-01,1.015429363936352747e+00
-2.237663743307163333e-01,1.015429363936352747e+00
4.071816104005087089e-01,-1.134545348054216696e-02
4.071816104005087089e-01,-1.134545348054216696e-02
4.071816104005087089e-01,-1.134545348054216696e-02
-1.342318577050681805e-01,-5.537423892933253100e-01
-1.342318577050681805e-01,-5.537423892933253100e-01
-1.342318577050681805e-01,-5.537423892933253100e-01
-1.342318577050681805e-01,-5.537423892933253100e-01
-1.342318577050681805e-01,-5.537423892933253100e-01
-1.342318577050681805e-01,-5.537423892933253100e-01
-1.342318577050681805e-01,-5.537423892933253100e-01
-1.342318577050681805e-01,-5.537423892933253100e-01
-1.342318577050681805e-01,-5.537423892933253100e-01
1.749407758943735680e-01,-1.317673925827539949e-01
1.749407758943735680e-01,-1.317673925827539949e-01
1.749407758943735680e-01,-1.317673925827539949e-01
1.749407758943735680e-01,-1.317673925827539949e-01
1.749407758943735680e-01,-1.317673925827539949e-01
1.749407758943735680e-01,-1.317673925827539949e-01
1.749407758943735680e-01,-1.317673925827539949e-01
1.749407758943735680e-01,-1.317673925827539949e-01
1.749407758943735680e-01,-1.317673925827539949e-01
1.749407758943735680e-01,-1.317673925827539949e-01
1.749407758943735680e-01,-1.317673925827539949e-01
5.436045387653687389e-01,6.198309384501499153e-01
5.436045387653687389e-01,6.198309384501499153e-01
5.436045387653687389e-01,6.198309384501499153e-01
5.436045387653687389e-01,6.198309384501499153e-01
5.436045387653687389e-01,6.198309384501499153e-01
2.749911111810867115e-01,-1.058668804604641078e-01
2.749911111810867115e-01,-1.058668804604641078e-01
2.749911111810867115e-01,-1.058668804604641078e-01
2.749911111810867115e-01,-1.058668804604641078e-01
-1.427720977650186462e-01,-5.694969490315038296e-01
-1.427720977650186462e-01,-5.694969490315038296e-01
-1.427720977650186462e-01,-5.694969490315038296e-01
-1.427720977650186462e-01,-5.694969490315038296e-01
-1.427720977650186462e-01,-5.694969490315038296e-01
-1.415835979178215742e-01,-3.004617814107791163e-01
-1.179038016658130322e-01,-3.414744294977846706e-01
-3.131386347869528630e-01,-7.791216938540290737e-02
-3.688191941541500984e-01,-1.001734280312803316e+00
-3.688191941541500984e-01,-1.001734280312803316e+00
-3.688191941541500984e-01,-1.001734280312803316e+00
-3.688191941541500984e-01,-1.001734280312803316e+00
-3.688191941541500984e-01,-1.001734280312803316e+00
-9.840338452502563893e-01,-1.120036979264920740e+00
6.066194231004276016e-01,1.041606682225149294e+00
-5.909797527807731932e-01,-1.965290726862567450e-01
-5.909797527807731932e-01,-1.965290726862567450e-01
-1.187138350174711698e+00,-5.861963603273632195e-01
2.149359577122389453e-02,1.690512691989043415e-01
2.149359577122389453e-02,1.690512691989043415e-01
1.029765734317476200e+00,-3.571776776348791760e-01
1.029765734317476200e+00,-3.571776776348791760e-01
1.411365994351090336e-01,1.426138006287832605e+00
1.411365994351090336e-01,1.426138006287832605e+00
1.411365994351090336e-01,1.426138006287832605e+00
1.411365994351090336e-01,1.426138006287832605e+00
1.411365994351090336e-01,1.426138006287832605e+00
1.793235172728759208e+00,1.373508980205657926e+00
1.175094411965204255e+00,1.276701419879843202e+00
1.175094411965204255e+00,1.276701419879843202e+00
1.175094411965204255e+00,1.276701419879843202e+00
1.175094411965204255e+00,1.276701419879843202e+00
1.175094411965204255e+00,1.276701419879843202e+00
1.175094411965204255e+00,1.276701419879843202e+00
1.175094411965204255e+00,1.276701419879843202e+00
1.175094411965204255e+00,1.276701419879843202e+00
1.175094411965204255e+00,1.276701419879843202e+00
1.175094411965204255e+00,1.276701419879843202e+00
1.355141468788922943e-01,-1.114622444762134679e+00
1.355141468788922943e-01,-1.114622444762134679e+00
1.355141468788922943e-01,-1.114622444762134679e+00
2.975595186900147904e-01,-8.102598906288940306e-01
-6.810247859142009030e-01,-6.028432057317796300e-01
-6.810247859142009030e-01,-6.028432057317796300e-01
-6.810247859142009030e-01,-6.028432057317796300e-01
-6.810247859142009030e-01,-6.028432057317796300e-01
3.940683704801846154e-01,1.050499358633661062e+00
3.940683704801846154e-01,1.050499358633661062e+00
3.940683704801846154e-01,1.050499358633661062e+00
3.940683704801846154e-01,1.050499358633661062e+00
3.940683704801846154e-01,1.050499358633661062e+00
3.940683704801846154e-01,1.050499358633661062e+00
1.124419343005580441e+00,1.403568426810950065e+00
2.515843391891097625e+00,1.631109439029149843e+00
2.515843391891097625e+00,1.631109439029149843e+00
2.515843391891097625e+00,1.631109439029149843e+00
2.515843391891097625e+00,1.631109439029149843e+00
2.515843391891097625e+00,1.631109439029149843e+00
2.515843391891097625e+00,1.631109439029149843e+00
2.072097061371545479e+00,1.860583464422620459e+00
2.072097061371545479e+00,1.860583464422620459e+00
2.072097061371545479e+00,1.860583464422620459e+00
2.072097061371545479e+00,1.860583464422620459e+00
2.072097061371545479e+00,1.860583464422620459e+00
2.072097061371545479e+00,1.860583464422620459e+00
-7.869974913549437900e-01,-1.129034835567429784e+00
-1.501315080417901182e+00,-1.608068670630292019e+00
-1.501315080417901182e+00,-1.608068670630292019e+00
-1.560279388975429171e+00,-1.209903625318206721e+00
-1.560279388975429171e+00,-1.209903625318206721e+00
-1.560279388975429171e+00,-1.209903625318206721e+00
-1.560279388975429171e+00,-1.209903625318206721e+00
-1.277310635013233941e+00,-3.727364765043532646e-01
-1.277310635013233941e+00,-3.727364765043532646e-01
-1.277310635013233941e+00,-3.727364765043532646e-01
-1.277310635013233941e+00,-3.727364765043532646e-01
-1.277310635013233941e+00,-3.727364765043532646e-01
-6.931590328033644388e-01,-1.012875983242205180e+00
-6.931590328033644388e-01,-1.012875983242205180e+00
-6.931590328033644388e-01,-1.012875983242205180e+00
-6.931590328033644388e-01,-1.012875983242205180e+00
2.307894419385166929e-01,8.292604283970952395e-01
-7.002084480136727684e-02,-5.278448873182761680e-01
-7.002084480136727684e-02,-5.278448873182761680e-01
-7.002084480136727684e-02,-5.278448873182761680e-01
-7.002084480136727684e-02,-5.278448873182761680e-01
-7.002084480136727684e-02,-5.278448873182761680e-01
-7.002084480136727684e-02,-5.278448873182761680e-01
-7.002084480136727684e-02,-5.278448873182761680e-01
6.195290635372766586e-01,6.876670361436629797e-01
6.195290635372766586e-01,6.876670361436629797e-01
6.195290635372766586e-01,6.876670361436629797e-01
3.354283269986242932e-01,9.370803030803117606e-01
3.354283269986242932e-01,9.370803030803117606e-01
3.354283269986242932e-01,9.370803030803117606e-01
3.354283269986242932e-01,9.370803030803117606e-01
3.354283269986242932e-01,9.370803030803117606e-01
3.354283269986242932e-01,9.370803030803117606e-01
3.354283269986242932e-01,9.370803030803117606e-01
3.354283269986242932e-01,9.370803030803117606e-01
3.354283269986242932e-01,9.370803030803117606e-01
3.354283269986242932e-01,9.370803030803117606e-01
3.354283269986242932e-01,9.370803030803117606e-01
9.595021805383385782e-01,4.321114464828523793e-02
9.595021805383385782e-01,4.321114464828523793e-02
9.595021805383385782e-01,4.321114464828523793e-02
9.595021805383385782e-01,4.321114464828523793e-02
2.062183949563972440e+00,1.721636273384547833e+00
2.062183949563972440e+00,1.721636273384547833e+00
2.062183949563972440e+00,1.721636273384547833e+00
2.062183949563972440e+00,1.721636273384547833e+00
2.062183949563972440e+00,1.721636273384547833e+00
2.062183949563972440e+00,1.721636273384547833e+00
2.062183949563972440e+00,1.721636273384547833e+00
2.062183949563972440e+00,1.721636273384547833e+00
2.062183949563972440e+00,1.721636273384547833e+00
2.062183949563972440e+00,1.721636273384547833e+00
3.099641948013831527e-01,1.637033206981103772e+00
3.099641948013831527e-01,1.637033206981103772e+00
3.099641948013831527e-01,1.637033206981103772e+00
1.739058228082213997e+00,5.275724421670393571e-01
1.268330200428371191e+00,4.844110633134112165e-01
1.268330200428371191e+00,4.844110633134112165e-01
1.268330200428371191e+00,4.844110633134112165e-01
-3.755292428912908598e-01,4.033017578720454743e-01
-3.755292428912908598e-01,4.033017578720454743e-01
-7.511683384017195930e-01,4.490076841627477777e-01
-7.511683384017195930e-01,4.490076841627477777e-01
-7.511683384017195930e-01,4.490076841627477777e-01
9.299323150236114000e-01,1.508634355475574118e+00
9.299323150236114000e-01,1.508634355475574118e+00
9.299323150236114000e-01,1.508634355475574118e+00
9.299323150236114000e-01,1.508634355475574118e+00
9.299323150236114000e-01,1.508634355475574118e+00
9.299323150236114000e-01,1.508634355475574118e+00
3.017455664258203996e-01,1.856368328829841374e+00
-8.056650397187417045e-01,1.033762410937494769e+00
-8.056650397187417045e-01,1.033762410937494769e+00
-8.056650397187417045e-01,1.033762410937494769e+00
-8.056650397187417045e-01,1.033762410937494769e+00
-7.410591268328011738e-01,1.237815666358538902e+00
-7.410591268328011738e-01,1.237815666358538902e+00
-1.178599240452487873e+00,-1.598777259233362891e+00
4.072952029061684964e-01,-1.144077265808098876e-01
4.072952029061684964e-01,-1.144077265808098876e-01
4.072952029061684964e-01,-1.144077265808098876e-01
4.072952029061684964e-01,-1.144077265808098876e-01
4.072952029061684964e-01,-1.144077265808098876e-01
4.072952029061684964e-01,-1.144077265808098876e-01
4.072952029061684964e-01,-1.144077265808098876e-01
4.072952029061684964e-01,-1.144077265808098876e-01
4.072952029061684964e-01,-1.144077265808098876e-01
4.072952029061684964e-01,-1.144077265808098876e-01
4.072952029061684964e-01,-1.144077265808098876e-01
4.072952029061684964e-01,-1.144077265808098876e-01
4.072952029061684964e-01,-1.144077265808098876e-01
4.072952029061684964e-01,-1.144077265808098876e-01
4.072952029061684964e-01,-1.144077265808098876e-01
4.072952029061684964e-01,-1.144077265808098876e-01
4.072952029061684964e-01,-1.144077265808098876e-01
4.072952029061684964e-01,-1.144077265808098876e-01
4.072952029061684964e-01,-1.144077265808098876e-01
1.056585471699809098e+00,6.166630736440085192e-01
5.409610864086967785e-01,1.262197591442218769e+00
4.192389454047880659e-01,1.198919789375488154e+00
1.966817916962143031e-01,-5.605034803291373269e-01
1.966817916962143031e-01,-5.605034803291373269e-01
4.335642008523636903e-01,2.088058357671316312e-01
4.335642008523636903e-01,2.088058357671316312e-01
-1.047363198011414642e+00,8.945688754690634958e-01
8.365475904423633757e-01,-8.732712006443388297e-01
8.365475904423633757e-01,-8.732712006443388297e-01
5.123875091446741248e-01,-5.036353162388099713e-01
5.123875091446741248e-01,-5.036353162388099713e-01
8.542558885601188035e-01,1.282477156974130228e+00
8.542558885601188035e-01,1.282477156974130228e+00
8.542558885601188035e-01,1.282477156974130228e+00
8.542558885601188035e-01,1.282477156974130228e+00
8.542558885601188035e-01,1.282477156974130228e+00
8.542558885601188035e-01,1.282477156974130228e+00
8.542558885601188035e-01,1.282477156974130228e+00
8.542558885601188035e-01,1.282477156974130228e+00
8.542558885601188035e-01,1.282477156974130228e+00
1.059105818501930418e+00,-4.662692093453124631e-01
1.059105818501930418e+00,-4.662692093453124631e-01
1.059105818501930418e+00,-4.662692093453124631e-01
1.059105818501930418e+00,-4.662692093453124631e-01
1.059105818501930418e+00,-4.662692093453124631e-01
1.059105818501930418e+00,-4.662692093453124631e-01
1.159647426365048473e+00,1.448129734880834407e+00
-1.202625767133064683e+00,-1.349048134945881605e+00
-1.202625767133064683e+00,-1.349048134945881605e+00
-1.915433863020785665e-01,1.017583149806415843e-01
-1.915433863020785665e-01,1.017583149806415843e-01
-1.915433863020785665e-01,1.017583149806415843e-01
-1.915433863020785665e-01,1.017583149806415843e-01
-1.915433863020785665e-01,1.017583149806415843e-01
-1.915433863020785665e-01,1.017583149806415843e-01
-1.915433863020785665e-01,1.017583149806415843e-01
-1.915433863020785665e-01,1.017583149806415843e-01
-1.915433863020785665e-01,1.017583149806415843e-01
-1.915433863020785665e-01,1.017583149806415843e-01
-1.915433863020785665e-01,1.017583149806415843e-01
-1.915433863020785665e-01,1.017583149806415843e-01
-1.915433863020785665e-01,1.017583149806415843e-01
-1.915433863020785665e-01,1.017583149806415843e-01
-1.915433863020785665e-01,1.017583149806415843e-01
-1.915433863020785665e-01,1.017583149806415843e-01
-1.915433863020785665e-01,1.017583149806415843e-01
-1.915433863020785665e-01,1.017583149806415843e-01
8.858773112824889218e-01,8.052167806481885792e-01
8.858773112824889218e-01,8.052167806481885792e-01
8.858773112824889218e-01,8.052167806481885792e-01
1.420329251175729279e+00,8.016743250338760340e-01
1.420329251175729279e+00,8.016743250338760340e-01
1.420329251175729279e+00,8.016743250338760340e-01
1.420329251175729279e+00,8.016743250338760340e-01
-4.509955296466350294e-01,-4.075333370590381588e-01
-3.930536336059506919e-01,-1.716487829858729164e+00
-1.450144744466815849e+00,-5.241536196320504271e-01
-1.450144744466815849e+00,-5.241536196320504271e-01
-1.450144744466815849e+00,-5.241536196320504271e-01
1.393228313157280018e+00,1.881786962902264326e-01
1.393228313157280018e+00,1.881786962902264326e-01
1.393228313157280018e+00,1.881786962902264326e-01
-1.622021020733042107e-01,3.263493289941738484e-01
-1.622021020733042107e-01,3.263493289941738484e-01
-1.622021020733042107e-01,3.263493289941738484e-01
-1.622021020733042107e-01,3.263493289941738484e-01
-1.622021020733042107e-01,3.263493289941738484e-01
6.481743605657572238e-02,6.715060714724924162e-02
6.481743605657572238e-02,6.715060714724924162e-02
6.481743605657572238e-02,6.715060714724924162e-02
6.481743605657572238e-02,6.715060714724924162e-02
6.481743605657572238e-02,6.715060714724924162e-02
6.481743605657572238e-02,6.715060714724924162e-02
2.039273455874362484e-01,-1.009618032776932739e-01
1.170277056222898793e+00,9.183481893008460517e-01
8.728454698407041024e-01,-3.664185818369898318e-01
8.728454698407041024e-01,-3.664185818369898318e-01
8.728454698407041024e-01,-3.664185818369898318e-01
8.728454698407041024e-01,-3.664185818369898318e-01
8.728454698407041024e-01,-3.664185818369898318e-01
8.728454698407041024e-01,-3.664185818369898318e-01
9.691503421657863271e-01,5.340591005694524940e-01
9.691503421657863271e-01,5.340591005694524940e-01
-6.277198273260959915e-01,2.891102558427062208e-01
-6.277198273260959915e-01,2.891102558427062208e-01
-6.277198273260959915e-01,2.891102558427062208e-01
-1.585923173950878562e+00,-4.094727098659067810e-01
-1.585923173950878562e+00,-4.094727098659067810e-01
-1.559255760498355015e+00,-1.648316568202392363e+00
-8.164608719295602945e-01,3.757820989343876317e-01
-8.164608719295602945e-01,3.757820989343876317e-01
-8.164608719295602945e-01,3.757820989343876317e-01
-8.164608719295602945e-01,3.757820989343876317e-01
-8.164608719295602945e-01,3.757820989343876317e-01
6.508095125605122266e-01,-9.781662088668974242e-01
-1.863340154355506817e+00,-6.664543452423328240e-01
-1.863340154355506817e+00,-6.664543452423328240e-01
1.708313984741283154e-01,-9.359546193881818077e-01
-1.857370524873273476e+00,-1.004105090904322539e+00
-1.857370524873273476e+00,-1.004105090904322539e+00
-1.857370524873273476e+00,-1.004105090904322539e+00
-1.857370524873273476e+00,-1.004105090904322539e+00
-1.857370524873273476e+00,-1.004105090904322539e+00
-1.857370524873273476e+00,-1.004105090904322539e+00
-1.857370524873273476e+00,-1.004105090904322539e+00
-1.802963471461470180e+00,-2.284915470492834277e+00
-1.802963471461470180e+00,-2.284915470492834277e+00
-2.424010108692054910e+00,-1.970958950522490039e+00
-2.424010108692054910e+00,-1.970958950522490039e+00
-2.424010108692054910e+00,-1.970958950522490039e+00
-3.191406526613141281e+00,-2.712249879527285579e+00
-1.175709463686046341e+00,-1.490029251396672194e+00
-1.435865923538950373e-01,7.389408553441065841e-01
-6.921423183855257566e-01,3.125247273705261120e-01
-6.921423183855257566e-01,3.125247273705261120e-01
-6.921423183855257566e-01,3.125247273705261120e-01
-6.921423183855257566e-01,3.125247273705261120e-01
-6.921423183855257566e-01,3.125247273705261120e-01
2.544531109319710938e-01,-4.510454218325166131e-02
2.544531109319710938e-01,-4.510454218325166131e-02
1.239505484806315616e+00,2.059843107022690800e-01
8.633743247105032381e-01,-2.645982991088960401e-01
8.633743247105032381e-01,-2.645982991088960401e-01
5.792674112736037051e-01,2.157876167212133267e-01
5.792674112736037051e-01,2.157876167212133267e-01
5.792674112736037051e-01,2.157876167212133267e-01
5.792674112736037051e-01,2.157876167212133267e-01
5.792674112736037051e-01,2.157876167212133267e-01
5.792674112736037051e-01,2.157876167212133267e-01
5.792674112736037051e-01,2.157876167212133267e-01
5.792674112736037051e-01,2.157876167212133267e-01
5.792674112736037051e-01,2.157876167212133267e-01
5.792674112736037051e-01,2.157876167212133267e-01
5.792674112736037051e-01,2.157876167212133267e-01
5.792674112736037051e-01,2.157876167212133267e-01
5.792674112736037051e-01,2.157876167212133267e-01
1.051838621336208091e+00,2.688965713207175590e+00
1.051838621336208091e+00,2.688965713207175590e+00
-1.412917539981332071e+00,8.082418051189943498e-01
-1.848692316741207264e-01,1.744254465629905271e-01
-1.848692316741207264e-01,1.744254465629905271e-01
-1.848692316741207264e-01,1.744254465629905271e-01
-1.848692316741207264e-01,1.744254465629905271e-01
-1.848692316741207264e-01,1.744254465629905271e-01
-1.848692316741207264e-01,1.744254465629905271e-01
-1.848692316741207264e-01,1.744254465629905271e-01
-1.848692316741207264e-01,1.744254465629905271e-01
1.556037062205365196e+00,1.181721260205001567e+00
1.556037062205365196e+00,1.181721260205001567e+00
1.266723203912986762e+00,4.112335763486337781e-01
1.266723203912986762e+00,4.112335763486337781e-01
-6.741482901139717043e-01,8.201249557311296456e-02
-6.741482901139717043e-01,8.201249557311296456e-02
-6.741482901139717043e-01,8.201249557311296456e-02
-6.741482901139717043e-01,8.201249557311296456e-02
1.401608992279128163e+00,1.071578591469759756e+00
1.401608992279128163e+00,1.071578591469759756e+00
1.401608992279128163e+00,1.071578591469759756e+00
-9.967926544702598868e-01,-9.250213040336587866e-01
-9.967926544702598868e-01,-9.250213040336587866e-01
-9.967926544702598868e-01,-9.250213040336587866e-01
